x,y,label,complete,remove,image_path,annotator
3195.0,23006.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3185.0,23085.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3368.0000000000005,23025.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3350.0,23113.000000000004,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3130.0,23053.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3070.0,23007.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3063.9999999999995,23086.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3140.0,23229.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3020.0,23149.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3014.0,23247.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3100.0,23329.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3282.0,23329.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3211.0,23542.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3302.0,23555.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3177.0,23678.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3325.0,23648.000000000004,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3193.0,23919.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3409.0,23991.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3647.0,23991.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3799.0,23963.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3031.0,23746.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3133.0,23813.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3140.0,23848.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3114.0,23761.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3148.0,23778.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3193.0,23781.999999999996,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3253.0,23789.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3326.0,23798.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3392.0,23808.000000000004,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3418.9999999999995,23808.000000000004,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3498.0,23988.000000000004,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3530.0,23993.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3562.0,23920.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3267.0,23926.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
3239.0,23987.0,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
16.736401673640167,136.68061366806137,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
65.55090655509066,82.28730822873082,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
124.12831241283124,52.99860529986053,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
73.91910739191074,8.368200836820083,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
193.86331938633194,12.552301255230125,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
181.3110181311018,78.10320781032078,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
170.1534170153417,133.89121338912133,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
92.0502092050209,150.62761506276152,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
16.736401673640167,241.28312412831238,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
145.04881450488145,225.94142259414227,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
344.49093444909346,105.99721059972106,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
372.38493723849365,29.288702928870293,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
287.30822873082286,333.33333333333326,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
99.02370990237098,329.1492329149233,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
492.3291492329149,410.0418410041841,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
206.41562064156207,535.5648535564853,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
292.88702928870293,557.8800557880056,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
333.33333333333326,645.7461645746164,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
182.70571827057182,670.8507670850768,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
117.15481171548117,762.9009762900977,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
83.68200836820083,790.7949790794979,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
192.46861924686192,909.3444909344491,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
287.30822873082286,796.3737796373781,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
403.06834030683405,979.0794979079496,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
483.9609483960948,829.8465829846583,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
986.0529986052999,495.11854951185495,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
661.0878661087866,860.5299860529985,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
647.1408647140865,977.6847977684798,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
799.163179916318,967.9218967921896,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
965.1324965132495,931.6596931659693,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
900.976290097629,627.6150627615062,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
785.2161785216178,743.3751743375175,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
548.1171548117155,927.4755927475593,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
389.121338912134,806.1366806136681,tree,,,Kolovai-Trees-20180108_101.png," sanacleto@ufl.edu, 24"
